f1_macro,precision_macro,recall_macro,epochs,batch_size,validation_split,filters,kernel_size,conv_activation,conv_l2_regularizer,dropout_rate,dense_activation,dense_l2_regularizer,activation,optimizer,loss_function,units,trainable,dense_layers
0.8484902502,0.9200222533,0.8158080668,75,64,0,320,5,relu,0.01,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8483441822,0.9282479117,0.8266083691,50,64,0,320,5,relu,0.1,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8465383019,0.9193715598,0.8300255487,50,64,0,320,5,relu,0.01,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8462195791,0.8812733804,0.8695335392,50,64,0,320,5,relu,0.1,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.845860572,0.9274000212,0.8087822821,50,64,0,320,5,relu,0.001,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.843749577,0.9214857789,0.8197458114,50,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.843666519,0.9351931267,0.8483965894,75,64,0,320,5,relu,0.1,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8378534896,0.9232397702,0.7957053591,50,64,0,320,5,relu,0.01,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8377673919,0.8930674075,0.8367145119,50,64,0,320,5,relu,0.1,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8361661346,0.9280122818,0.8065844799,75,64,0,320,5,relu,0.1,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8288547369,0.9339903502,0.8182938817,50,64,0,320,5,relu,0.001,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,1
0.8247428977,0.9043833272,0.8302126648,75,64,0,320,5,relu,0.1,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8242316944,0.8365162809,0.8274269708,75,64,0,320,5,relu,0.001,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8229647038,0.9162200082,0.7930299066,75,64,0,320,5,relu,0.1,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8201215069,0.8552319372,0.8068480726,50,64,0,320,5,relu,0.01,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8199681107,0.9200386883,0.7805771539,50,64,0,320,5,relu,0.001,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.819901834,0.9375933391,0.775365223,50,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8146809793,0.8247353263,0.821863702,50,64,0,320,5,relu,0.001,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8126227842,0.8495830953,0.7959933717,75,64,0,320,5,relu,0.01,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.81227397,0.9067636386,0.7859962447,50,64,0,320,5,relu,0.1,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8081361681,0.906978808,0.7636699808,50,64,0,320,5,relu,0.1,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8075223255,0.8964917401,0.7746597948,75,64,0,320,5,relu,0.1,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.8042237426,0.8250956855,0.7998562323,75,64,0,320,5,relu,0.001,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.8039834859,0.8283797851,0.7963158597,50,64,0,320,5,relu,0.001,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.803532605,0.8280055165,0.8006437937,50,64,0,320,5,relu,0.01,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.8034519595,0.8966498825,0.7715395902,50,64,0,320,5,relu,0.1,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.8033616926,0.8755757021,0.8196125407,75,64,0,320,5,relu,0.1,0.6,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.7957148546,0.8459917078,0.7736856794,50,64,0,320,5,relu,0.001,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.794449948,0.8735511777,0.8381922044,75,64,0,320,5,relu,0.1,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.7942727383,0.9187482066,0.7628115862,75,64,0,320,5,relu,0.1,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.7910443173,0.8989567622,0.7516078226,75,64,0,320,5,relu,0.1,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.7903423709,0.8260380269,0.7744355178,75,64,0,320,5,relu,0.01,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.789982537,0.8220943476,0.7789532223,50,64,0,320,5,relu,0.001,0,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.7871179657,0.8098402771,0.7820535037,75,64,0,320,5,relu,0.1,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.7812910641,0.9271672196,0.7314878772,50,64,0,320,5,relu,0.1,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,1
0.7795160338,0.9137420884,0.7439959574,50,64,0,320,5,relu,0.1,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.7788478838,0.8181586655,0.7642523676,75,64,0,320,5,relu,0.01,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.77850702,0.9133514141,0.7413463847,50,64,0,320,5,relu,0.1,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.7757982181,0.9475756386,0.7255921856,50,64,0,320,5,relu,0.1,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.7723249558,0.8177380441,0.7540936375,50,64,0,320,5,relu,0.001,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.7684328713,0.8050625204,0.7593001303,75,64,0,320,5,relu,0.001,0.6,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
