f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable;dense_layers
0.93478643;0.9430333978;0.9313050361;75;64;0;320;5;tanh;0.001;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;2
0.9347778105;0.9368462175;0.9359437334;50;64;0;320;5;tanh;0;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.934747919;0.9452727675;0.9279444682;75;64;0;320;5;tanh;0.001;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9347278828;0.9325000314;0.9394016134;50;64;0;320;5;tanh;0.001;0.8;relu;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.9347145049;0.9434833345;0.9308160113;50;64;0;320;5;relu;0.001;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9346947659;0.9358576551;0.9367414602;75;64;0;320;5;tanh;0.001;0;relu;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.9346813904;0.9387480544;0.9348625991;75;64;0;320;5;tanh;0.01;0;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.934654659;0.940117503;0.9356366694;50;64;0;320;5;relu;0.001;0.8;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.934653106;0.9313823388;0.9415593939;50;64;0;320;5;tanh;0.001;0.8;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9346333903;0.9278835436;0.9441050288;75;64;0;320;5;relu;0.001;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9345859992;0.9394577053;0.9325685893;75;64;0;320;5;tanh;0;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9345701199;0.9308381892;0.9402858283;50;64;0;320;5;relu;0;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9345630913;0.9314953991;0.9414230706;75;64;0;320;5;tanh;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9344726263;0.9413712823;0.930627922;75;64;0;320;5;tanh;0.001;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.934341733;0.9390832598;0.9337408842;50;64;0;320;5;tanh;0.001;0.8;tanh;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9343192953;0.942861707;0.929062926;50;64;0;320;5;relu;0;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9342990696;0.923524519;0.947937707;75;64;0;320;5;relu;0.001;0;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9342760325;0.9326508998;0.9385883111;75;64;0;320;5;relu;0;0.8;tanh;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.9342527933;0.9388504484;0.933315669;50;64;0;320;5;tanh;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9342298899;0.9295390109;0.943097274;50;64;0;320;5;tanh;0;0;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9342231284;0.9268524136;0.9459174952;50;64;0;320;5;tanh;0.01;0.6;relu;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9342147211;0.9360480048;0.9349153164;75;64;0;320;5;relu;0;0.6;relu;0;sigmoid;nadam;binary_crossentropy;256;False;1
