f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable
0.9210457447337245;0.9297254266018969;0.9185180613802479;50;64;0.0;320;5;relu;0.0;0.6;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9202496050818552;0.9339438451306075;0.9170511161807463;50;64;0.0;320;5;relu;0.0;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9299549519447667;0.9343621264459354;0.929335431685635;50;64;0.0;320;5;relu;0.0;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9252061156976497;0.9311246919376073;0.9240317519607929;50;64;0.0;320;5;relu;0.0;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.8829881525333466;0.9150084029785764;0.885635318970875;50;64;0.0;320;5;relu;0.0;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9306460537003618;0.9241500681041657;0.9404830313089739;50;64;0.0;320;5;relu;0.0;0.6;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9228251247428645;0.9298611228927284;0.9204247017989273;50;64;0.0;320;5;relu;0.0;0.6;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.931703706757084;0.928178931362946;0.9382504425212884;50;64;0.0;320;5;relu;0.0;0.8;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.930437817880622;0.9303245323570282;0.936520981905625;50;64;0.0;320;5;relu;0.0;0.8;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9328825978308478;0.9255787045505922;0.9432287398467339;50;64;0.0;320;5;relu;0.0;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.932031438358705;0.9324834425938328;0.9360885991628125;50;64;0.0;320;5;relu;0.0;0.8;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9318272584915748;0.9255394141570775;0.9405077842987696;50;64;0.0;320;5;relu;0.0;0.8;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9297526361135444;0.9385069341267528;0.9249506111336234;50;64;0.0;320;5;relu;0.0;0.8;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9208085930308829;0.9337481918546316;0.9143254736810462;50;64;0.0;320;5;relu;0.0;0.8;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.932297536842676;0.9367331445618472;0.9307757956761815;50;64;0.0;320;5;relu;0.0;0.8;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9370462831828112;0.9295844013254871;0.9462656297145328;50;64;0.0;320;5;relu;0.0;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9234533063659255;0.9465460875892466;0.9078237254622126;50;64;0.0;320;5;relu;0.0;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.9278253313724575;0.9294304145366384;0.9309619439594841;50;64;0.0;320;5;relu;0.0;0.8;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
