f1_macro,precision_macro,recall_macro,epochs,batch_size,validation_split,filters,kernel_size,conv_activation,conv_l2_regularizer,dropout_rate,dense_activation,dense_l2_regularizer,activation,optimizer,loss_function,units,trainable,dense_layers
0.8066269747,0.8851983551,0.8450009569,75,64,0,320,5,relu,0.001,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.8061544732,0.9144611386,0.7962522445,50,64,0,320,5,relu,0.001,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.8025300349,0.8835775121,0.7768752451,75,64,0,320,5,relu,0.1,0,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.7998106314,0.8375189372,0.7755693839,50,64,0,320,5,relu,0.001,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,1
0.7996979075,0.8949278361,0.8013237759,75,64,0,320,5,relu,0.1,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.79817064,0.8204131383,0.7921639247,50,64,0,320,5,relu,0.01,0,tanh,0,sigmoid,nadam,binary_crossentropy,128,False,2
0.7957757991,0.9227503545,0.7728970563,50,64,0,320,5,relu,0.001,0.2,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.7939865509,0.8963088578,0.7595737782,50,64,0,320,5,relu,0.1,0.2,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
0.7936831575,0.9054903779,0.76668216,50,64,0,320,5,relu,0.1,0.6,tanh,0.01,sigmoid,nadam,binary_crossentropy,128,False,2
0.7926818834,0.8112591645,0.786912406,50,64,0,320,5,relu,0.001,0,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.7897561979,0.9032048507,0.7817216117,75,64,0,320,5,relu,0.1,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,1
0.7868666705,0.8095541914,0.7886830094,75,64,0,320,5,relu,0.1,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.7817034935,0.8013546185,0.7971296211,50,64,0,320,5,relu,0.01,0.2,tanh,0.001,sigmoid,nadam,binary_crossentropy,128,False,2
0.7816663823,0.9366710359,0.7414756672,50,64,0,320,5,relu,0.01,0.6,tanh,0.1,sigmoid,nadam,binary_crossentropy,128,False,2
